classe;admissible;terme;commentaire;source;privilegie;page;ligne_page
39;;transport océanique;;OMPI;;8;45
39;;transport fluvial;;OMPI;;8;46
39;;transport par voies d'eau intérieures;;OMPI;;8;47
39;;transport par voies navigables intérieures;;OMPI;;8;48
39;;transport frigorifique d'aliments;;OMPI;;8;49
39;;transport frigorifique de produits congelés;;OMPI;;8;50
39;;transport frigorifique de produits réfrigérés;;OMPI;;8;51
39;;transport de passagers en train, ferry, véhicule automobile et bateau;;OMPI;;8;52
39;;transport de passagers en train, ferry, véhicule à moteur et bateau;;OMPI;;8;53
39;;transport de passagers en train, navire transbordeur, véhicule automobile et bateau;;OMPI;;8;54
39;;transport de passagers en train, navire transbordeur, véhicule à moteur et bateau;;OMPI;;8;55
39;;transport de marchandises en barge, train, ferry, véhicule à moteur, camion et bateau;;OMPI;;8;56
39;;transport de marchandises en chaland, train, navire transbordeur, véhicule automobile, camion et bateau;;OMPI;;8;57
39;;transport de produits en barge, train, ferry, véhicule automobile, camion et bateau;;OMPI;;8;58
39;;transport de produits en barge, train, navire transbordeur, véhicule automobile, camion et bateau;;OMPI;;8;59
39;;entreposage en vrac;;OMPI;;8;60
39;;services d'entreposage en vrac;;OMPI;;8;61
39;;planification, préparation et réservation de voyages par voie électronique;;OMPI;;8;62
39;;conseils en matière de services de transport et d'entreposage fournis par des centres d'appels téléphoniques et lignes d'assistance téléphonique;;OMPI;;8;63
39;;services de conseils en matière de services de transport et d'entreposage fournis par des centres d'appels téléphoniques et lignes d'assistance téléphonique;;OMPI;;8;64
39;;organisation et réservation de croisières;;OMPI;;8;65
39;;préparation et réservation de croisières;;OMPI;;8;66
39;;organisation et réservation de voyages;;OMPI;;8;67
39;;préparation et réservation de voyages;;OMPI;;8;68
39;;réservation de voyages, d'excursions et de croisières;;OMPI;;8;69
39;;organisation de voyages, d'excursions et de croisières;;OMPI;;8;70
39;;préparation de voyages, d'excursions et de croisières;;OMPI;;8;71
39;;services d'organisation de voyages, d'excursions et de croisières;;OMPI;;8;72
39;;organisation et réservation de voyages, d'excursions et de croisières;;OMPI;;8;73
39;;préparation et réservation de voyages, d'excursions et de croisières;;OMPI;;8;74
39;;entreposage et distribution d'énergie et de combustibles ainsi qu'approvisionnement en ces produits;;OMPI;;8;75
39;;entreposage et distribution d'énergie et de combustibles, ainsi qu'approvisionnement en ces produits;;OMPI;;8;76
39;;livraison de lettres, courrier, magazines, paquets, colis, journaux, fret et marchandises;;OMPI;;8;77
39;;livraison de lettres, courrier, magazines, paquets, colis, journaux, fret et produits;;OMPI;;8;78
39;;livraison de lettres, courrier, revues, paquets, colis, journaux, fret et marchandises;;OMPI;;8;79
39;;livraison de lettres, courrier, revues, paquets, colis, journaux, fret et produits;;OMPI;;8;80
39;;transport, conditionnement et entreposage de marchandises;;OMPI;;8;81
39;;transport, conditionnement et entreposage de produits;;OMPI;;8;82
39;;services d'agences d'expédition de courrier;;OMPI;;8;83
39;;services d'agences d'expédition de fret;;OMPI;;8;84
39;;transport de fret par mer, air, rail ou route;;OMPI;;8;85
39;;transport maritime, aérien, ferroviaire ou routier de fret;;OMPI;;8;86
39;;transport de fret par navire, avion, train, véhicule à moteur et camion;;OMPI;;8;87
39;;préparation de voyages aériens et maritimes pour voyages organisés;;OMPI;;8;88
39;;préparation de voyages par air et par mer pour voyages organisés;;OMPI;;8;89
39;;préparation de voyages aériens et maritimes;;OMPI;;8;90
39;;préparation de voyages par air et mer;;OMPI;;8;91
39;;services de transport de véhicules;;OMPI;;8;92
39;;transport de véhicules;;OMPI;;8;93
39;;services de location et transport de véhicules;;OMPI;;8;94
39;;services de réservation, d'attribution de sièges, d'enregistrement et d'embarquement prioritaires pour les personnes voyageant souvent en avion;;OMPI;;8;95
39;;prestation de conseils en matière de services d'expédition;;OMPI;;8;96
39;;prestation de conseils en matière de services d'expédition de fret;;OMPI;;8;97
39;;prestation de conseils en matière de services de transit;;OMPI;;8;98
39;;location, réservation et mise à disposition de paquebots;;OMPI;;8;99
39;;services d'information en matière de déplacement de chargements;;OMPI;;8;100
39;;transport, emballage et entreposage de machines pour l'industrie de l'imprimerie;;OMPI;;9;1
39;;services d'emballage et de conditionnement;;OMPI;;9;2
39;;services de livraison;;OMPI;;9;3
39;;mise à disposition d'informations en matière de voyages aériens par voie électronique;;OMPI;;9;4
39;;mise à disposition d'informations en matière de voyages et transport par voie électronique;;OMPI;;9;5
39;;mise à disposition d'informations en matière de planification et réservation de voyages aériens par voie électronique;;OMPI;;9;6
39;;mise à disposition d'informations en matière de planification et réservation de voyages et transport par voie électronique;;OMPI;;9;7
39;;planification et réservation de voyages aériens par voie électronique;;OMPI;;9;8
39;;planification et réservation de voyages et transports par voie électronique;;OMPI;;9;9
39;;réservation de voyages par le biais d'offices de tourisme;;OMPI;;9;10
39;;réservation de voyages par le biais d'agences tierces;;OMPI;;9;11
39;;transport d'animaux de compagnie;;OMPI;;9;12
39;;transport, livraison, emballage et entreposage de marchandises;;OMPI;;9;13
39;;stockage, distribution et transport de gaz de pétrole liquéfié;;OMPI;;9;14
39;;services d'enlèvement, transport et livraison de colis et lettres par différents moyens de transport;;OMPI;;9;15
39;;location de scooters pour le transport;;OMPI;;9;16
39;;location de réfrigérateurs à usage ménager;;OMPI;;9;17
39;;location de réfrigérateurs à usage commercial;;OMPI;;9;18
39;;location de véhicules équipés d'un système GPS;;OMPI;;9;19
39;;location de voitures électriques;;OMPI;;9;20
39;;mise à disposition d'installations d'entreposage en libre-service pour des tiers;;OMPI;;9;21
39;;fourniture de services automatisés d'enregistrement de voyageurs aériens;;OMPI;;9;22
39;;mise à disposition de services automatisés d'enregistrement de voyageurs aériens;;OMPI;;9;23
39;;surveillance et suivi d'expéditions de colis (informations en matière de transport);;OMPI;;9;24
39;;services informatisés de suivi et de pistage de colis en cours d'acheminement (informations en matière de transport);;OMPI;;9;25
39;;fourniture d'informations en matière de voyages par le biais de bases de données informatiques en ligne;;OMPI;;9;26
39;;mise à disposition d'informations en rapport avec des voyage voyages par le biais de sites Web;;OMPI;;9;27
39;;fourniture d'informations sur les places de stationnement dans les aéroports par le biais d'un site web;;OMPI;;9;28
39;;mise à disposition d'informations sur les places de stationnement dans les aéroports par le biais d'un site web;;OMPI;;9;29
39;;mise à disposition d'informations sur les places de stationnement dans les aéroports par le biais de sites web;;OMPI;;9;30
39;;réservation de voyages écologiques et de circuits écologiques par le biais d'un site Web;;OMPI;;9;31
39;;services postaux, de fret et de marchandises;;OMPI;;9;32
39;;enlèvement, livraison et stockage de biens personnels;;OMPI;;9;33
39;;services de pré-réservation de places de stationnement;;OMPI;;9;34
39;;emballage de produits au moyen de matériaux de conditionnement et d'expédition durables ou biodégradables;;OMPI;;9;35
39;;conditionnement et colisage de produits en vue de leur transport;;OMPI;;9;36
39;;services de pré-réservation en ligne d'excursions et de voyages;;OMPI;;9;37
39;;mouillage et amarrage de bateaux en ports de plaisance;;OMPI;;9;38
39;;services d'enlèvement et de livraison de linge;;OMPI;;9;39
39;;services de collecte et de livraison de linge;;OMPI;;9;40
39;;transport mondial de marchandises pour des tiers par tous les moyens disponibles;;OMPI;;9;41
39;;services de conseillers en matière de transport de marchandises dans le domaine du transport de marchandises par camion, voie ferrée, aérienne et maritime;;OMPI;;9;42
39;;animation de circuits touristiques par avion;;OMPI;;9;43
39;;transport de personnes et marchandises;;OMPI;;9;44
39;;transport de personnes et produits;;OMPI;;9;45
39;;transport d'argent et de valeurs;;OMPI;;9;46
39;;services d'emballage, de conditionnement de mise en caisses et d'entreposage;;OMPI;;9;47
39;;services de transport de biens;;OMPI;;9;48
39;;services de transport de marchandises;;OMPI;;9;49
39;;services de transport de produits;;OMPI;;9;50
39;;transport de biens;;OMPI;;9;51
39;;transport de marchandises;;OMPI;;9;52
39;;transport de produits;;OMPI;;9;53
39;;transport et distribution (livraison) de produits;;OMPI;;9;54
39;;transport et livraison de marchandises;;OMPI;;9;55
39;;transport et livraison de produits;;OMPI;;9;56
39;;transport et entreposage de marchandises;;OMPI;;9;57
39;;transport et entreposage de produits;;OMPI;;9;58
39;;services de location de conteneurs fixes et mobiles de stockage pour utilisateurs commerciaux et résidentiels;;OMPI;;9;59
39;;stockage physique de données et informations stockées électroniquement;;OMPI;;9;60
39;;stockage physique de données archivées stockées électroniquement;;OMPI;;9;61
39;;emballage et entreposage de marchandises;;OMPI;;9;62
39;;services de logistique de la chaîne d'approvisionnement et de logistique inverse comprenant le stockage, le transport et la livraison de produits pour des tiers par avion, voie ferrée, navire ou camion;;OMPI;;9;63
39;;livraison expresse de produits par voie aérienne;;OMPI;;9;64
39;;livraison expresse de produits par camion;;OMPI;;9;65
39;;stockage physique de séquences vidéo et photographies numériques stockées électroniquement;;OMPI;;9;66
39;;distribution (livraison) de marchandises par avion;;OMPI;;9;67
39;;distribution (livraison) de produits par avion;;OMPI;;9;68
39;;livraison de marchandises par avion;;OMPI;;9;69
39;;livraison de produits par avion;;OMPI;;9;70
39;;distribution (livraison) de marchandises par camion;;OMPI;;9;71
39;;distribution (livraison) de produits par camion;;OMPI;;9;72
39;;livraison de marchandises par camion;;OMPI;;9;73
39;;livraison de produits par camion;;OMPI;;9;74
39;;services de compagnies aériennes et maritimes (transport);;OMPI;;9;75
39;;services prépayés de transport par ambulance aérienne;;OMPI;;9;76
39;;expédition de biens;;OMPI;;9;77
39;;expédition de marchandises;;OMPI;;9;78
39;;expédition de produits;;OMPI;;9;79
39;;mise à disposition d'informations en matière de trafic;;OMPI;;9;80
39;;affranchissement du courrier;;OMPI;;9;81
39;;livraison de fleurs;;OMPI;;9;82
39;;lancement de satellites pour des tiers;;OMPI;;9;83
39;;entreposage de supports de données ou de documents stockés électroniquement;;OMPI;;9;84
39;;stockage physique de données ou documents stockés électroniquement;;OMPI;;9;85
39;;aconage;;OMPI;;9;86
39;;location de fauteuils roulants;;OMPI;;9;87
39;;location de voitures de course;;OMPI;;9;88
39;;distribution d'énergie;;OMPI;;9;89
39;;distribution (livraison) de produits commandés par correspondance;;OMPI;;9;90
39;;livraison de marchandises commandées par correspondance;;OMPI;;9;91
39;;livraison de produits commandés par correspondance;;OMPI;;9;92
39;;distribution de journaux;;OMPI;;9;93
39;;livraison de journaux;;OMPI;;9;94
39;;services de distribution de journaux;;OMPI;;9;95
39;;services de livraison de journaux;;OMPI;;9;96
39;;distribution de messages;;OMPI;;9;97
39;;distribution du courrier;;OMPI;;9;98
39;;livraison de messages;;OMPI;;9;99
39;;services de distribution de courrier;;OMPI;;9;100
39;;empaquetage de marchandises;;OMPI;;10;1
39;;sauvetage sous-marin;;OMPI;;10;2
39;;réservation de voyages;;OMPI;;10;3
39;;réservation en tout genre de voyages;;OMPI;;10;4
39;;réservation pour les voyages;;OMPI;;10;5
39;;réservations pour les voyages;;OMPI;;10;6
39;;services de réservation de voyages;;OMPI;;10;7
39;;services de réservation en tout genre de voyages;;OMPI;;10;8
39;;services de réservation pour les voyages;;OMPI;;10;9
39;;services de réservations pour les voyages;;OMPI;;10;10
39;;réservation de transports;;OMPI;;10;11
39;;réservations pour le transport;;OMPI;;10;12
39;;services de réservation de transports;;OMPI;;10;13
39;;services de réservation en matière de transport;;OMPI;;10;14
39;;services de réservations pour le transport;;OMPI;;10;15
39;;opérations de secours (transport);;OMPI;;10;16
39;;location de barres de toit;;OMPI;;10;17
39;;location de galeries pour véhicules;;OMPI;;10;18
39;;location de conteneurs d'entreposage;;OMPI;;10;19
39;;location de conteneurs de stockage;;OMPI;;10;20
39;;location de scaphandres rigides;;OMPI;;10;21
39;;location de cloches de plongée;;OMPI;;10;22
39;;location de cloches à plongée;;OMPI;;10;23
39;;informations en matière de transport;;OMPI;;10;24
39;;mise à disposition d'informations en matière de transport;;OMPI;;10;25
39;;services d'information en matière de transport;;OMPI;;10;26
39;;informations en matière d'entreposage;;OMPI;;10;27
39;;mise à disposition d'informations en matière d'entreposage;;OMPI;;10;28
39;;services d'information en entreposage;;OMPI;;10;29
39;;services d'information en matière d'entreposage;;OMPI;;10;30
39;;messagerie (courrier ou marchandises);;OMPI;;10;31
39;;services de coursiers (courrier ou marchandises);;OMPI;;10;32
39;;services de messagerie (courrier ou marchandises);;OMPI;;10;33
39;;services de chauffeur;;OMPI;;10;34
39;;services de chauffeurs;;OMPI;;10;35
39;;courtage de transport;;OMPI;;10;36
39;;services de courtage de transport;;OMPI;;10;37
39;;courtage de fret;;OMPI;;10;38
39;;services de courtage de fret;;OMPI;;10;39
39;;entreposage de bateaux;;OMPI;;10;40
39;;déménagement;;OMPI;;10;41
39;;déménagement de mobilier;;OMPI;;10;42
39;;transport et entreposage de déchets;;OMPI;;10;43
39;;transport de voyageurs;;OMPI;;10;44
39;;transport en véhicules blindés;;OMPI;;10;45
39;;services de transport maritime;;OMPI;;10;46
39;;transport maritime;;OMPI;;10;47
39;;transports maritimes;;OMPI;;10;48
39;;services d'expédition de fret;;OMPI;;10;49
39;;services de trams;;OMPI;;10;50
39;;transport en taxi;;OMPI;;10;51
39;;services de sauvetage;;OMPI;;10;52
39;;réservation de places de voyage;;OMPI;;10;53
39;;renflouage de navires;;OMPI;;10;54
39;;services de renflouement de navires;;OMPI;;10;55
39;;remorquage;;OMPI;;10;56
39;;services de remorquage;;OMPI;;10;57
39;;pilotage;;OMPI;;10;58
39;;services de pilotes;;OMPI;;10;59
39;;services de transport de passagers;;OMPI;;10;60
39;;transport de passagers;;OMPI;;10;61
39;;organisation de transports dans le cadre de circuits touristiques;;OMPI;;10;62
39;;transport en bateau;;OMPI;;10;63
39;;transport par bateau;;OMPI;;10;64
39;;services de transport;;OMPI;;10;65
39;;transport;;OMPI;;10;66
39;;transport de meubles;;OMPI;;10;67
39;;location de wagons;;OMPI;;10;68
39;;location de voitures de train;;OMPI;;10;69
39;;location de véhicules;;OMPI;;10;70
39;;services de location de véhicules;;OMPI;;10;71
39;;location de réfrigérateurs;;OMPI;;10;72
39;;services de repérage, localisation et surveillance de véhicules, navires et aéronefs;;OMPI;;10;73
39;;emballage de produits à la demande et selon les directives de tiers;;OMPI;;10;74
39;;emballage de marchandises pour des tiers;;OMPI;;10;75
39;;affrètement de yachts;;OMPI;;10;76
39;;services d'affrètement de yachts;;OMPI;;10;77
39;;services d'emballage de bagages pour leur protection au cours de voyages;;OMPI;;10;78
39;;stockage, transport, enlèvement et emballage de marchandises;;OMPI;;10;79
39;;services de stockage en entrepôt;;OMPI;;10;80
39;;services de routage de véhicules par ordinateur sur des réseaux de données;;OMPI;;10;81
39;;parking pour véhicules;;OMPI;;10;82
39;;services de stationnement de véhicules;;OMPI;;10;83
39;;stationnement de véhicules;;OMPI;;10;84
39;;services de voituriers;;OMPI;;10;85
39;;services de camionnage;;OMPI;;10;86
39;;services de trolleys pour des tiers;;OMPI;;10;87
39;;services d'information de voyages;;OMPI;;10;88
39;;services d'information en matière de voyages;;OMPI;;10;89
39;;services de guide de voyage;;OMPI;;10;90
39;;services de guides de voyage;;OMPI;;10;91
39;;services de transport de déchets médicaux et déchets spéciaux;;OMPI;;10;92
39;;services de transport des meubles de tiers par camion;;OMPI;;10;93
39;;services de livraison le jour même;;OMPI;;10;94
39;;services d'acheminement de pétrole ou de gaz par oléoducs et gazoducs;;OMPI;;10;95
39;;services de logistique de la chaîne d'approvisionnement et de logistique inverse comprenant des services d'entreposage, transport et livraison de marchandises;;OMPI;;10;96
39;;stockage physique d'images, bases de données stockées électroniquement et autres données électroniques;;OMPI;;10;97
39;;stockage physique de bases de données, d'images et d'autres données électroniques stockées électroniquement;;OMPI;;10;98
39;;stockage physique de supports électroniques contenant des images, textes et données audio;;OMPI;;10;99
39;;dépôt d'articles d'habillement;;OMPI;;10;100
39;;dépôt de vêtements;;OMPI;;11;1
39;;emmagasinage d'articles d'habillement;;OMPI;;11;2
39;;emmagasinage d'habits;;OMPI;;11;3
39;;emmagasinage de vêtements;;OMPI;;11;4
39;;entreposage d'articles d'habillement;;OMPI;;11;5
39;;entreposage d'habits;;OMPI;;11;6
39;;entreposage de vêtements;;OMPI;;11;7
39;;services d'entreposage d'articles vestimentaires;;OMPI;;11;8
39;;services d'entreposage de vêtements;;OMPI;;11;9
39;;stockage d'articles d'habillement;;OMPI;;11;10
39;;stockage d'habits;;OMPI;;11;11
39;;stockage de vêtements;;OMPI;;11;12
39;;services de déchargement de navires;;OMPI;;11;13
39;;services de sauvetage de navires;;OMPI;;11;14
39;;services de secours des navires;;OMPI;;11;15
39;;pilotage de navires;;OMPI;;11;16
39;;services de pilotage de navires;;OMPI;;11;17
39;;services de transport en voilier;;OMPI;;11;18
39;;services de transport fluvial;;OMPI;;11;19
39;;services de secours;;OMPI;;11;20
39;;services de location de parcs de stationnement de véhicules;;OMPI;;11;21
39;;location de camions;;OMPI;;11;22
39;;services de location de camions;;OMPI;;11;23
39;;services de location de boîtes postales;;OMPI;;11;24
39;;services de location de casiers congélateurs;;OMPI;;11;25
39;;location de scaphandres de plongée en eaux profondes;;OMPI;;11;26
39;;location de bicyclettes;;OMPI;;11;27
39;;location de vélos;;OMPI;;11;28
39;;services de location de bicyclettes;;OMPI;;11;29
39;;services d'entreposage réfrigéré;;OMPI;;11;30
39;;services d'entreprises de services publics sous forme de fourniture de gaz naturel;;OMPI;;11;31
39;;services d'entreprises de services publics sous forme de distribution d'électricité;;OMPI;;11;32
39;;services d'entreprises de services publics sous forme de distribution d'eau;;OMPI;;11;33
39;;services d'entreprises de services publics sous forme de fourniture d'eau;;OMPI;;11;34
39;;services de transport, d'entreposage et de livraison dans le secteur maritime;;OMPI;;11;35
39;;mise à disposition d'informations par le biais d'Internet en rapport avec la location d'automobiles;;OMPI;;11;36
39;;prestation d'informations sur les arrivées et départs de vols;;OMPI;;11;37
39;;services de bagagistes;;OMPI;;11;38
39;;services de porteurs de bagages;;OMPI;;11;39
39;;services de croisières de navigation de plaisance;;OMPI;;11;40
39;;services de livraison de pizzas;;OMPI;;11;41
39;;services de sauvetage d'animaux de compagnie;;OMPI;;11;42
39;;services de secours d'animaux de compagnie;;OMPI;;11;43
39;;services de garages de stationnement;;OMPI;;11;44
39;;services de conditionnement de produits vestimentaires en vue de leur transport;;OMPI;;11;45
39;;services de transport par camionnette de déménagement;;OMPI;;11;46
39;;services de livraison de messages accompagnés de ballons gonflables ou présentations fantaisie;;OMPI;;11;47
39;;services de transports en commun;;OMPI;;11;48
39;;services de ports de plaisance;;OMPI;;11;49
39;;services de limousines;;OMPI;;11;50
39;;location de lignes de courant à des tiers pour la transmission d'électricité;;OMPI;;11;51
39;;location de wagons ferroviaires plats;;OMPI;;11;52
39;;location de palettes de transport ou d'entreposage de marchandises;;OMPI;;11;53
39;;services de lancement et de placement en orbite des satellites de tiers;;OMPI;;11;54
39;;services de brisage de glace pour le secteur de la navigation;;OMPI;;11;55
39;;services de déchargement au moyen de grues;;OMPI;;11;56
39;;services de transport sous escorte par camion;;OMPI;;11;57
39;;transport sous protection d'objets de valeurs et d'argent par camion;;OMPI;;11;58
39;;services d'enlèvement d'ordures ménagères;;OMPI;;11;59
39;;services de déménagement de meubles;;OMPI;;11;60
39;;services de transport de fret;;OMPI;;11;61
39;;transport de fret;;OMPI;;11;62
39;;distribution (livraison) express de produits;;OMPI;;11;63
39;;livraison express de marchandises;;OMPI;;11;64
39;;livraison express de produits;;OMPI;;11;65
39;;services de livraison express de marchandises;;OMPI;;11;66
39;;services de remorquage d'assistance de camions;;OMPI;;11;67
39;;services de remorquage d'assistance d'automobiles;;OMPI;;11;68
39;;services de remorquage d'assistance d'automobiles et de camions;;OMPI;;11;69
39;;stockage physique de documents et fichiers stockés électroniquement;;OMPI;;11;70
39;;services de stockage physique de messages et données stockés électroniquement;;OMPI;;11;71
39;;services de factage;;OMPI;;11;72
39;;services de livraison de documents;;OMPI;;11;73
39;;plongée et sauvetage sous-marin;;OMPI;;11;74
39;;services de plongée et de sauvetage subaquatique;;OMPI;;11;75
39;;services de livraison de paniers-cadeaux garnis d'un assortiment de produits à l'occasion d'un évènement ou d'un thème particuliers;;OMPI;;11;76
39;;services de livraison de repas par des restaurants;;OMPI;;11;77
39;;services de livraison de courrier par le biais de la poste ou de messagers;;OMPI;;11;78
39;;manutention de chargements;;OMPI;;11;79
39;;services de manutention de fret;;OMPI;;11;80
39;;services d'affrètement d'autocars;;OMPI;;11;81
39;;exploitation des ponts;;OMPI;;11;82
39;;services d'exploitation de ponts;;OMPI;;11;83
39;;services de manoeuvre de ponts;;OMPI;;11;84
39;;services de manoeuvre de ponts;;OMPI;;11;85
39;;services de hangars à bateaux;;OMPI;;11;86
39;;services de croisières;;OMPI;;11;87
39;;affrètement de bateaux;;OMPI;;11;88
39;;services d'affrètement de bateaux;;OMPI;;11;89
39;;services de récupération d'automobiles;;OMPI;;11;90
39;;services d'organisation de circuits touristiques dans le cadre de programmes de gratification pour les utilisateurs de cartes de crédit;;OMPI;;11;91
39;;services d'organisation d'excursions touristiques;;OMPI;;11;92
39;;services de sauvetage d'animaux;;OMPI;;11;93
39;;services de secours d'animaux;;OMPI;;11;94
39;;services d'enregistrement de passagers au sein d'aéroports;;OMPI;;11;95
39;;services d'enregistrement de bagages au sein d'aéroports;;OMPI;;11;96
39;;services de compagnies aériennes;;OMPI;;11;97
39;;services de transport par le biais de compagnies aériennes;;OMPI;;11;98
39;;transport par le biais de compagnies aériennes;;OMPI;;11;99
39;;services de transport aérien sur la base d'un système de gratification aux utilisateurs réguliers;;OMPI;;11;100
39;;approvisionnement en eau et distribution d'eau;;OMPI;;12;1
39;;distribution d'eau et approvisionnement d'eau;;OMPI;;12;2
39;;distribution d'eau et approvisionnement en eau;;OMPI;;12;3
39;;distribution et approvisionnement d'eau;;OMPI;;12;4
39;;distribution et approvisionnement en eau;;OMPI;;12;5
39;;services d'approvisionnement en eau et de distribution d'eau;;OMPI;;12;6
39;;services de fourniture et de distribution d'eau;;OMPI;;12;7
39;;prestation d'informations en matière d'entreposage;;OMPI;;12;8
39;;services de transport par avion à turboréacteurs;;OMPI;;12;9
39;;location de camions et remorques;;OMPI;;12;10
39;;services de location de camions et de remorques;;OMPI;;12;11
39;;services de transport ferroviaire de voyageurs et marchandises;;OMPI;;12;12
39;;services de transport au moyen de deux-roues motorisés;;OMPI;;12;13
39;;services de transport au moyen de véhicules à traction humaine;;OMPI;;12;14
39;;services de transport par taxi de personnes en fauteuil roulant;;OMPI;;12;15
39;;transport par navires-citernes;;OMPI;;12;16
39;;services de location de véhicules et appareils de locomotion aérienne;;OMPI;;12;17
39;;services de location de véhicules de traction et remorques;;OMPI;;12;18
39;;location de combinés réfrigérateurs-congélateurs à usage ménager;;OMPI;;12;19
39;;location de réfrigérateurs-congélateurs à usage ménager;;OMPI;;12;20
39;;services de location de réfrigérateurs-congélateurs à usage domestique;;OMPI;;12;21
39;;services de location de palettes;;OMPI;;12;22
39;;location de systèmes de stationnement mécaniques;;OMPI;;12;23
39;;services de location de systèmes de stationnement mécaniques;;OMPI;;12;24
39;;location d'appareils et de machines de chargement-déchargement;;OMPI;;12;25
39;;services de location de machines et appareils de chargement et déchargement;;OMPI;;12;26
39;;location d'appareils et de machines de congélation;;OMPI;;12;27
39;;services de location de machines et appareils de réfrigération;;OMPI;;12;28
39;;location de congélateurs à usage ménager;;OMPI;;12;29
39;;services de location de congélateurs à usage domestique;;OMPI;;12;30
39;;location de poussettes;;OMPI;;12;31
39;;services de location de poussettes;;OMPI;;12;32
39;;mise à disposition d'installations d'amarrage d'embarcations maritimes;;OMPI;;12;33
39;;mise à disposition d'installations pour l'amarrage d'embarcations maritimes;;OMPI;;12;34
39;;services de mise à disposition d'infrastructures d'amarrage de bateaux;;OMPI;;12;35
39;;services de transport par avion à hélices;;OMPI;;12;36
39;;services de transport ferroviaire de passagers;;OMPI;;12;37
39;;transport de passagers en train;;OMPI;;12;38
39;;transport ferroviaire de passagers;;OMPI;;12;39
39;;services de transport maritime de passagers;;OMPI;;12;40
39;;services d'organisation de voyages et excursions en bateau;;OMPI;;12;41
39;;services de location de motocycles;;OMPI;;12;42
39;;services de transport sur monorail;;OMPI;;12;43
39;;transport par monorail;;OMPI;;12;44
39;;services de transport par hélicoptère;;OMPI;;12;45
39;;transport par hélicoptère;;OMPI;;12;46
39;;approvisionnement en chauffage;;OMPI;;12;47
39;;services d'approvisionnement en chauffage;;OMPI;;12;48
39;;mise en entrepôt de marchandises;;OMPI;;12;49
39;;mise en entrepôt de produits;;OMPI;;12;50
39;;services d'entreposage de marchandises;;OMPI;;12;51
39;;approvisionnement en gaz;;OMPI;;12;52
39;;approvisionnement en gaz (distribution);;OMPI;;12;53
39;;services d'approvisionnement en gaz;;OMPI;;12;54
39;;services d'approvisionnement en gaz (distribution);;OMPI;;12;55
39;;services d'exploitation de navires transporteurs;;OMPI;;12;56
39;;services de coordination des préparatifs de voyage de particuliers et de groupes;;OMPI;;12;57
39;;services aéroportuaires;;OMPI;;12;58
39;;services d'aéroports;;OMPI;;12;59
39;;location d'aires de stationnement;;OMPI;;12;60
39;;location de places de stationnement;;OMPI;;12;61
39;;services de location d'aires de stationnement;;OMPI;;12;62
39;;services de transport par pipelines;;OMPI;;12;63
39;;transport par pipelines;;OMPI;;12;64
39;;location d'aires de garage;;OMPI;;12;65
39;;location de garages;;OMPI;;12;66
39;;affrètement;;OMPI;;12;67
39;;services d'affrètement;;OMPI;;12;68
39;;fret (transport de marchandises);;OMPI;;12;69
39;;services de transport fluvial;;OMPI;;12;70
39;;transport fluvial;;OMPI;;12;71
39;;services de transport en ferry;;OMPI;;12;72
39;;services de transport en navire transbordeur;;OMPI;;12;73
39;;services de transport par navire transporteur;;OMPI;;12;74
39;;transport en navire transbordeur;;OMPI;;12;75
39;;location d'entrepôts;;OMPI;;12;76
39;;location d'unités d'entreposage;;OMPI;;12;77
39;;emmagasinage;;OMPI;;12;78
39;;entreposage;;OMPI;;12;79
39;;services d'emmagasinage;;OMPI;;12;80
39;;services d'entreposage;;OMPI;;12;81
39;;services de stockage;;OMPI;;12;82
39;;stockage;;OMPI;;12;83
39;;services de parcs de stationnement;;OMPI;;12;84
39;;services de parcs de stationnement de voitures;;OMPI;;12;85
39;;services de stationnement;;OMPI;;12;86
39;;actionnement des portes d'écluses;;OMPI;;12;87
39;;services de manoeuvre d'écluses;;OMPI;;12;88
39;;distribution d'électricité;;OMPI;;12;89
39;;services de distribution d'électricité;;OMPI;;12;90
39;;distribution d'eau;;OMPI;;12;91
39;;distribution des eaux;;OMPI;;12;92
39;;dépôt de marchandises;;OMPI;;12;93
39;;distribution (livraison) de marchandises;;OMPI;;12;94
39;;distribution (livraison) de produits;;OMPI;;12;95
39;;livraison de marchandises;;OMPI;;12;96
39;;livraison de produits;;OMPI;;12;97
39;;déchargement;;OMPI;;12;98
39;;services de déchargement de fret;;OMPI;;12;99
39;;organisation de croisières;;OMPI;;12;100
39;;courtage maritime;;OMPI;;13;1
39;;conditionnement de produits;;OMPI;;13;2
39;;emballage de produits;;OMPI;;13;3
39;;portage;;OMPI;;13;4
39;;distribution de colis;;OMPI;;13;5
39;;livraison de colis;;OMPI;;13;6
39;;location de chevaux pour le transport;;OMPI;;13;7
39;;services de transport en chemin de fer;;OMPI;;13;8
39;;services de transport ferroviaire;;OMPI;;13;9
39;;services de transport par chemin de fer;;OMPI;;13;10
39;;services de transport par rail;;OMPI;;13;11
39;;transport en chemin de fer;;OMPI;;13;12
39;;transport ferroviaire;;OMPI;;13;13
39;;transport par chemin de fer;;OMPI;;13;14
39;;transport par rail;;OMPI;;13;15
39;;charroi;;OMPI;;13;16
39;;services de transport par chariot;;OMPI;;13;17
39;;services d'aconage;;OMPI;;13;18
39;;sauvetage de navires;;OMPI;;13;19
39;;services de sauvetage de navires;;OMPI;;13;20
39;;camionnage;;OMPI;;13;21
